## Ideogram.js gene cache for Homo sapiens
## Derived from https://ftp.ensembl.org/pub/release-102/gff3/homo_sapiens/Homo_sapiens.GRCh38.102.gff3.gz
## prefix: ENSG
# chr	start	length	slim_id	symbol	description
4	56435741	28837	128050	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
4	56467617	36064	174780	SRP72	signal recognition particle 72
4	56505209	19750	196503	ARL9	ADP ribosylation factor like GTPase 9
4	56530606	72901	249693	THEGL	theg spermatid protein like
4	56647988	33911	171476	HOPX	HOP homeobox
4	56794348	294	240545	RN7SL492P	RNA%2C 7SL%2C cytoplasmic 492%2C pseudogene
4	56805834	297	265894	RN7SL357P	RNA%2C 7SL%2C cytoplasmic 357%2C pseudogene
4	56809860	11882	128040	SPINK2	serine peptidase inhibitor Kazal type 2
4	56810422	259	278226	Metazoa_SRP	Metazoan signal recognition particle RNA
4	56818218	96	251799	Y_RNA	Y RNA
4	56907876	58932	84093	REST	RE1 silencing transcription factor
4	56960927	446	269949	AC069307.1	novel transcript
4	56963350	14256	84092	NOA1	nitric oxide associated 1
4	56977722	53436	47315	POLR2B	RNA polymerase II subunit B
4	57002692	100	251703	RNU6-998P	RNA%2C U6 small nuclear 998%2C pseudogene
4	57030773	79612	163453	IGFBP7	insulin like growth factor binding protein 7
4	57109762	97697	245067	IGFBP7-AS1	IGFBP7 antisense RNA 1
4	57110547	853	287369	AC111197.1	novel transcript
4	57154577	1875	250192	AC105390.1	novel transcript
4	57424495	53846	248505	LINC02380	long intergenic non-protein coding RNA 2380
4	57490808	5036	251459	AC013724.1	novel transcript
4	57595940	9932	251049	AC107396.1	novel transcript
4	57605694	53106	250333	AC093725.2	novel transcript
4	57720035	4620	249831	AC093725.1	novel transcript
4	57841721	13550	285998	AC104790.1	novel transcript
4	58524515	11813	250340	LINC02494	long intergenic non-protein coding RNA 2494
4	58562160	3052	250078	AC019133.1	novel transcript
4	58780626	203568	251339	AC017091.1	novel transcript
4	58939288	48894	249382	LINC02619	long intergenic non-protein coding RNA 2619
4	58984215	62744	251266	LINC02429	long intergenic non-protein coding RNA 2429
4	59047020	28236	250375	AC097501.1	novel transcript
4	59150924	29490	286097	AC108517.2	novel transcript
4	59152834	23312	249111	AC108517.1	novel transcript
4	59533786	112	199780	Y_RNA	Y RNA
4	59551142	79182	249392	AC096588.1	novel transcript
4	59767816	24298	249892	AC093857.1	novel transcript
4	59833175	101	201676	Y_RNA	Y RNA
4	59834063	104	201775	RNU6-1325P	RNA%2C U6 small nuclear 1325%2C pseudogene
4	59903404	17266	287174	AC092596.1	novel transcript
4	60750575	45528	249066	LINC02496	long intergenic non-protein coding RNA 2496
4	60922619	65	265829	MIR548AG1	microRNA 548ag-1
4	61143656	10306	240152	LINC02271	long intergenic non-protein coding RNA 2271
4	61201258	877077	150471	ADGRL3	adhesion G protein-coupled receptor L3
4	61420246	7975	205682	AC020741.1	novel transcript
4	61906313	95	202169	Y_RNA	Y RNA
4	62071752	93802	248692	ADGRL3-AS1	ADGRL3 antisense RNA 1
4	62133796	86674	288659	AC007511.1	novel transcript
4	63128311	15570	251055	AC097491.1	novel transcript
4	63465511	64250	250775	AC093730.1	novel transcript
4	64275257	134211	205678	TECRL	trans-2%2C3-enoyl-CoA reductase like
4	64397694	93	252104	RNU6-191P	RNA%2C U6 small nuclear 191%2C pseudogene
4	64836361	47555	286664	AC104689.2	novel transcript
4	64914281	110204	250125	LINC02232	long intergenic non-protein coding RNA 2232
4	65225867	15947	285711	LINC02835	long intergenic non-protein coding RNA 2835
4	65319563	350932	145242	EPHA5	EPH receptor A5
4	65669961	28068	250846	EPHA5-AS1	EPHA5 antisense RNA 1
4	65702202	3351	248479	AC104137.1	novel transcript
4	65807240	195	222765	RNU2-40P	RNA%2C U2 small nuclear 40%2C pseudogene
4	65858761	1443	251527	AC097110.1	novel transcript
4	65998846	151166	249413	AC116049.1	novel transcript
4	66003281	13511	272304	AC096721.1	novel transcript
4	66169778	159599	287383	AC110809.1	novel transcript
4	66276824	104	221563	MIR1269A	microRNA 1269a
4	66897262	109	252890	RNU6-699P	RNA%2C U6 small nuclear 699%2C pseudogene
4	67417305	50946	250075	AC104806.2	novel transcript
4	67429591	163	206629	RNU1-63P	RNA%2C U1 small nuclear 63%2C pseudogene
4	67439992	126	274759	RNA5SP527	RNA%2C 5S ribosomal pseudogene 527
4	67468762	76741	145241	CENPC	centromere protein C
4	67558727	48610	35720	STAP1	signal transducing adaptor family member 1
4	67607856	2457	279464	AC096720.2	tec
4	67612652	88503	33178	UBA6	ubiquitin like modifier activating enzyme 6
4	67701209	379743	248049	UBA6-AS1	UBA6 antisense RNA 1 (head to head)
4	67737118	17270	109163	GNRHR	gonadotropin releasing hormone receptor
4	67747236	150	202374	SNORA62	Small nucleolar RNA SNORA62/SNORA6 family
4	67820876	63126	153802	TMPRSS11D	transmembrane serine protease 11D
4	67909395	54745	187054	TMPRSS11A	transmembrane serine protease 11A
4	68003895	106	207428	RNU6-95P	RNA%2C U6 small nuclear 95%2C pseudogene
4	68053198	76671	198092	TMPRSS11F	transmembrane serine protease 11F
4	68226653	19041	185873	TMPRSS11B	transmembrane serine protease 11B
4	68310387	39703	83896	YTHDC1	YTH domain containing 1
4	68447463	50141	87128	TMPRSS11E	transmembrane serine protease 11E
4	68537184	31343	197888	UGT2B17	UDP glucuronosyltransferase family 2 member B17
4	68646597	24055	196620	UGT2B15	UDP glucuronosyltransferase family 2 member B15
4	68815994	16029	109181	UGT2B10	UDP glucuronosyltransferase family 2 member B10
4	68901008	5975	272626	AC021146.12	novel transcript
4	68928463	23341	135220	UGT2A3	UDP glucuronosyltransferase family 2 member A3
4	69051363	61624	171234	UGT2B7	UDP glucuronosyltransferase family 2 member B7
4	69182100	34666	250696	AC111000.4	novel transcript%2C antisense to UGT2B11
4	69199951	14797	213759	UGT2B11	UDP glucuronosyltransferase family 2 member B11
4	69280475	14575	135226	UGT2B28	UDP glucuronosyltransferase family 2 member B28
4	69480165	45849	156096	UGT2B4	UDP glucuronosyltransferase family 2 member B4
4	69588417	51225	271271	UGT2A2	UDP glucuronosyltransferase family 2 member A2
4	69588417	64832	173610	UGT2A1	UDP glucuronosyltransferase family 2 member A1 complex locus
4	69721167	66794	173597	SULT1B1	sulfotransferase family 1B member 1
4	69810780	37006	284695	AC108941.3	novel protein
4	69841212	18933	109193	SULT1E1	sulfotransferase family 1E member 1
4	69931068	15506	126545	CSN1S1	casein alpha s1
4	69955256	5751	135222	CSN2	casein beta
4	69995966	6604	126549	STATH	statherin
4	70028455	8083	205649	HTN3	histatin 3
4	70050438	8410	126550	HTN1	histatin 1
4	70133616	43183	187533	PRR27	proline rich 27
4	70196496	8080	109205	ODAM	odontogenic%2C ameloblast associated
4	70226124	9128	181617	FDCSP	follicular dendritic cell secreted protein
4	70242588	8840	171209	CSN3	casein kappa
4	70334981	2135	145309	CABS1	calcium binding protein%2C spermatid associated 1
4	70360760	6398	109208	SMR3A	submaxillary gland androgen regulated protein 3A
4	70370093	20151	171201	SMR3B	submaxillary gland androgen regulated protein 3B
4	70397931	12264	171199	OPRPN	opiorphin prepropeptide
4	70430492	52505	171195	MUC7	mucin 7%2C secreted
4	70518569	14174	187689	AMTN	amelotin
4	70592256	15032	178522	AMBN	ameloblastin
4	70628744	18080	132464	ENAM	enamelin
4	70637745	49071	286848	AC009570.2	novel transcript
4	70655541	26276	132465	JCHAIN	joining chain of multimeric IgA and IgM
4	70688532	2019	132467	UTP3	UTP3 small subunit processome component
4	70701755	103	207448	RNU6-520P	RNA%2C U6 small nuclear 520%2C pseudogene
4	70703018	105	207058	RNU6-784P	RNA%2C U6 small nuclear 784%2C pseudogene
4	70703747	744	272986	AC009570.1	novel transcript%2C antisense to RUFY3
4	70704204	104415	18189	RUFY3	RUN and FYVE domain containing 3
4	70815783	24114	132463	GRSF1	G-rich RNA sequence binding factor 1
4	70848136	82	283313	U6	U6 spliceosomal RNA
4	70852130	110	207007	RNU6-891P	RNA%2C U6 small nuclear 891%2C pseudogene
4	70902326	120123	173542	MOB1B	MOB kinase activator 1B
4	70992538	38376	156136	DCK	deoxycytidine kinase
4	71062667	509420	80493	SLC4A4	solute carrier family 4 member 4
4	71741696	62345	145321	GC	GC vitamin D binding protein
4	71821305	2675	248567	AC068721.1	novel transcript
4	72031804	116263	56291	NPFFR2	neuropeptide FF receptor 2
4	72280969	288252	156140	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3
4	72323028	7723	250877	AC095056.1	novel transcript
4	72965178	125	252955	RNU4ATAC9P	RNA%2C U4atac small nuclear 9%2C pseudogene
4	73026748	125	210839	RNU6ATAC5P	RNA%2C U6atac small nuclear 5%2C pseudogene
4	73052362	17393	163626	COX18	cytochrome c oxidase assembly factor COX18
4	73073376	185422	132466	ANKRD17	ankyrin repeat domain 17
4	73259209	58744	250220	AC053527.2	novel transcript
4	73263960	124	221639	AC053527.1	
4	73397114	24368	163631	ALB	albumin
4	73431138	25036	81051	AFP	alpha fetoprotein
4	73481745	22256	79557	AFM	afamin
4	73508803	25325	250436	LINC02499	long intergenic non-protein coding RNA 2499
4	73571550	49081	169435	RASSF6	Ras association domain family member 6
4	73710302	4225	228277	UMLILO	upstream master lncRNA of the inflammatory chemokine locus
4	73740541	3175	169429	CXCL8	C-X-C motif chemokine ligand 8
4	73836640	12424	124875	CXCL6	C-X-C motif chemokine ligand 6
4	73853296	1187	109272	PF4V1	platelet factor 4 variant 1
4	73869393	1915	163739	CXCL1	C-X-C motif chemokine ligand 1
4	73980811	1216	163737	PF4	platelet factor 4
4	73986439	1751	163736	PPBP	pro-platelet basic protein
4	73995642	3035	163735	CXCL5	C-X-C motif chemokine ligand 5
4	73997933	9749	287037	AC097709.1	novel transcript%2C antisense to CXCL5
4	74011578	298	244194	RN7SL218P	RNA%2C 7SL%2C cytoplasmic 218%2C pseudogene
4	74036589	2218	163734	CXCL3	C-X-C motif chemokine ligand 3
4	74076533	2440	288019	AC093677.3	novel transcript
4	74097040	2156	81041	CXCL2	C-X-C motif chemokine ligand 2
4	74114174	188925	163738	MTHFD2L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like
4	74156511	1862	269559	AC093677.2	novel transcript%2C antisense to MTHFD2L
4	74308470	8319	182585	EPGN	epithelial mitogen
4	74365145	23604	124882	EREG	epiregulin
4	74418917	21540	250532	AC021180.1	novel transcript
4	74445136	9869	109321	AREG	amphiregulin
4	74552584	36897	249942	AC239584.1	novel transcript
4	74744759	49764	174808	BTC	betacellulin
4	74881174	1760	287375	AC098825.1	novel transcript
4	74933095	117020	169116	PARM1	prostate androgen-regulated mucin-like protein 1
4	74955974	14388	249717	PARM1-AS1	PARM1 antisense RNA 1
4	74993877	40947	248165	AC110760.1	novel transcript
4	75081702	3015	260265	LINC02562	long intergenic non-protein coding RNA 2562
4	75269068	92114	251185	AC025244.1	novel transcript
4	75341279	17745	251454	AC025244.2	novel transcript
4	75354076	8490	251383	LINC02483	long intergenic non-protein coding RNA 2483
4	75361207	73242	248646	AC096759.1	novel transcript
4	75401195	21828	250735	AC096759.2	novel transcript
4	75479037	35727	163743	RCHY1	ring finger and CHY zinc finger domain containing 1
4	75513946	36527	174796	THAP6	THAP domain containing 6
4	75556048	9823	174792	ODAPH	odontogenesis associated phosphoprotein
4	75576496	54220	138769	CDKL2	cyclin dependent kinase like 2
4	75641849	82740	138757	G3BP2	G3BP stress granule assembly factor 2
4	75662120	93	201644	Y_RNA	Y RNA
4	75724577	89709	138768	USO1	USO1 vesicle transport factor
4	75822966	15423	229717	AC110615.1	novel transcript
4	75829454	135	222644	RNU2-16P	RNA%2C U2 small nuclear 16%2C pseudogene
4	75859864	42707	156194	PPEF2	protein phosphatase with EF-hand domain 2
4	75913660	27353	138744	NAAA	N-acylethanolamine acid amidase
4	75940950	50012	198301	SDAD1	SDA1 domain containing 1
4	75980790	25152	245928	SDAD1-AS1	SDAD1 antisense RNA 1
4	76001275	6234	138755	CXCL9	C-X-C motif chemokine ligand 9
4	76011184	101618	156219	ART3	ADP-ribosyltransferase 3
4	76021118	2379	169245	CXCL10	C-X-C motif chemokine ligand 10
4	76033682	7733	169248	CXCL11	C-X-C motif chemokine ligand 11
4	76114659	33785	138750	NUP54	nucleoporin 54
4	76148561	52105	286074	AC110795.1	novel transcript
4	76158737	75799	138760	SCARB2	scavenger receptor class B member 2
4	76214040	69743	189157	FAM47E	family with sequence similarity 47 member E
4	76240740	71358	287401	AC034139.1	novel transcript%2C antisense to STBD1and FAM47E
4	76251721	59408	272414	FAM47E-STBD1	FAM47E-STBD1 readthrough
4	76306026	5573	118804	STBD1	starch binding domain 1
4	76312997	108871	163749	CCDC158	coiled-coil domain containing 158
4	76356610	105	212368	RNU6-1000P	RNA%2C U6 small nuclear 1000%2C pseudogene
4	76402076	70	199857	AC096743.1	
4	76435229	348024	138771	SHROOM3	shroom family member 3
4	76532222	105	207307	RNU6-145P	RNA%2C U6 small nuclear 145%2C pseudogene
4	76573568	64	263445	MIR4450	microRNA 4450
4	76575551	75	283682	MIR548AH	microRNA 548ah
4	76708853	93573	233860	SHROOM3-AS1	SHROOM3 antisense RNA 1
4	76758554	43410	224218	AC107072.1	novel transcript
4	76894152	3992	186212	SOWAHB	sosondowah ankyrin repeat domain family member B
4	76949751	90633	138758	SEPTIN11	septin 11
4	77047155	29154	118816	CCNI	cyclin I
4	77150328	109	201641	RNU6-1187P	RNA%2C U6 small nuclear 1187%2C pseudogene
4	77157207	276181	138764	CCNG2	cyclin G2
4	77394491	99795	249036	AC092674.1	novel transcript
4	77511753	100081	156234	CXCL13	C-X-C motif chemokine ligand 13
4	77702746	57	221711	AC104701.1	
4	77713387	106228	138767	CNOT6L	CCR4-NOT transcription complex subunit 6 like
4	77862830	89955	169288	MRPL1	mitochondrial ribosomal protein L1
4	78057323	486946	138759	FRAS1	Fraser extracellular matrix complex subunit 1
4	78551747	58704	138772	ANXA3	annexin A3
4	78632273	112	200998	Y_RNA	Y RNA
4	78638780	44405	251442	LINC01094	long intergenic non-protein coding RNA 1094
4	78669690	21981	287632	AC112253.1	novel transcript
4	78773654	2319	260278	AC098818.2	novel transcript%2C antisense to BMP2K
4	78776342	140030	138756	BMP2K	BMP2 inducible kinase
4	78820752	69	266270	AC098818.3	
4	78887127	52311	163291	PAQR3	progestin and adipoQ receptor family member 3
4	78898855	299	242175	RN7SL127P	RNA%2C 7SL%2C cytoplasmic 127%2C pseudogene
4	78939485	370188	249307	LINC01088	long intergenic non-protein coding RNA 1088
4	79225694	100367	156269	NAA11	N-alpha-acetyltransferase 11%2C NatA catalytic subunit
4	79406361	1867	196475	GK2	glycerol kinase 2
4	79491802	131677	250334	LINC00989	long intergenic non-protein coding RNA 989
4	79596542	631	251399	AC092542.1	novel transcript
4	79663761	33076	248408	LINC02469	long intergenic non-protein coding RNA 2469
4	79827471	50299	251321	PCAT4	prostate cancer associated transcript 4
4	79843102	126	212620	SNORA75	Small nucleolar RNA SNORA75
4	79901146	224308	163297	ANTXR2	ANTXR cell adhesion molecule 2
4	80182637	14773	248719	AC021127.1	putative novel transript
4	80183879	20450	152784	PRDM8	PR/SET domain 8
4	80266599	70081	138675	FGF5	fibroblast growth factor 5
4	80335730	628020	197826	CFAP299	cilia and flagella associated protein 299
4	81030708	26919	152785	BMP3	bone morphogenetic protein 3
4	81087370	127747	138669	PRKG2	protein kinase cGMP-dependent 2
4	81164922	28473	251059	PRKG2-AS1	PRKG2 antisense RNA 1
4	81334303	115	207065	RNU5A-2P	RNA%2C U5A small nuclear 2%2C pseudogene
4	81426393	617851	138670	RASGEF1B	RasGEF domain family member 1B
4	81928313	126	252762	AC021863.1	
4	82174547	106	202485	RNU6-499P	RNA%2C U6 small nuclear 499%2C pseudogene
4	82344876	1966	273156	AC124016.2	novel transcript
4	82352498	22005	138668	HNRNPD	heterogeneous nuclear ribonucleoprotein D
4	82374301	9726	272677	AC124016.1	novel transcript%2C antisense to HNRNPD
4	82402638	68	202440	SNORD42	Small nucleolar RNA SNORD42
4	82422564	7844	152795	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
4	82430590	30587	145293	ENOPH1	enolase-phosphatase 1
4	82483170	79187	249242	TMEM150C	transmembrane protein 150C
4	82610974	10636	231782	LINC00575	long intergenic non-protein coding RNA 575
4	82612184	3391	286490	AC067942.4	novel transcript
4	82629539	169257	145284	SCD5	stearoyl-CoA desaturase 5
4	82753337	93	207746	MIR575	microRNA 575
4	82818509	82657	138674	SEC31A	SEC31 homolog A%2C COPII coat complex component
4	82893009	7951	251022	THAP9-AS1	THAP9 antisense RNA 1
4	82900684	19285	168152	THAP9	THAP domain containing 9
4	82909973	102953	189308	LIN54	lin-54 DREAM MuvB core complex component
4	82944738	107	199530	Y_RNA	Y RNA
4	83003412	105	251874	RNU6-615P	RNA%2C U6 small nuclear 615%2C pseudogene
4	83034447	41371	138663	COPS4	COP9 signalosome subunit 4
4	83075957	9643	286035	AC073840.1	novel transcript
4	83090048	47027	145287	PLAC8	placenta associated 8
4	83233512	13701	250057	AC114781.2	novel transcript
4	83261536	23378	173085	COQ2	coenzyme Q2%2C polyprenyltransferase
4	83292461	42692	173083	HPSE	heparanase
4	83407343	48512	163312	HELQ	helicase%2C POLQ like
4	83455932	13803	163319	MRPS18C	mitochondrial ribosomal protein S18C
4	83459517	63831	163322	ABRAXAS1	abraxas 1%2C BRCA1 A complex subunit
4	83535914	69961	138678	GPAT3	glycerol-3-phosphate acyltransferase 3
4	83636196	94	201633	Y_RNA	Y RNA
4	83668510	63245	249171	AC021192.1	novel transcript
4	83796436	502753	250546	AC079160.1	novel transcript
4	84233657	106	200108	RNU6-774P	RNA%2C U6 small nuclear 774%2C pseudogene
4	84371393	8796	248749	AC104063.1	novel transcript
4	84491987	6463	163623	NKX6-1	NK6 homeobox 1
4	84583127	68207	163624	CDS1	CDP-diacylglycerol synthase 1
4	84669597	297093	163625	WDFY3	WD repeat and FYVE domain containing 3
4	84687725	275	239466	RN7SL552P	RNA%2C 7SL%2C cytoplasmic 552%2C pseudogene
4	84796614	13789	251260	WDFY3-AS1	WDFY3 antisense RNA 1
4	84886386	100	252062	RNU6-469P	RNA%2C U6 small nuclear 469%2C pseudogene
4	84965534	45743	180769	WDFY3-AS2	WDFY3 antisense RNA 2
4	84970180	550	286189	AC108021.1	novel transcript
4	85100496	327	201901	RN7SKP48	RN7SK pseudogene 48
4	85475150	527518	138639	ARHGAP24	Rho GTPase activating protein 24
4	85722468	65	266421	MIR4451	microRNA 4451
4	85990007	604618	109339	MAPK10	mitogen-activated protein kinase 10
4	86117912	102014	250062	MAPK10-AS1	MAPK10 antisense RNA 1
4	86336318	296	252757	RN7SKP96	RN7SK pseudogene 96
4	86542482	70	266515	MIR4452	microRNA 4452
4	86594315	220856	163629	PTPN13	protein tyrosine phosphatase non-receptor type 13
4	86823468	25916	145283	SLC10A6	solute carrier family 10 member 6
4	86876205	16217	163633	C4orf36	chromosome 4 open reading frame 36
4	86886472	49706	285458	AC093827.5	novel protein
4	86924630	11572	284968	AC093827.4	Novel transcript%2C antisense to AFF1
4	86935002	206052	172493	AFF1	AF4/FMR2 family member 1
4	87160103	80211	145332	KLHL8	kelch like family member 8
