# Derived from Homo_sapiens.GRCh38.102.chr.gtf.gz in http://ftp.ensembl.org/pub/release-102/gtf/homo_sapiens/
# Chromosome	Start	Name
6	138756349	MIR3145
16	18505750	MIR3179-3
4	10080234	MIR3138
21	14778704	MIR3156-3
1	154948168	MIR4258
22	18246945	MIR3198-1
10	103361173	MIR3158-2
16	593276	MIR3176
11	87909669	MIR3166
17	70399462	LINC00673
1	38554902	MIR3659
16	2320713	MIR3677
5	89312437	MIR3660
22	35731632	MIR3909
22	46486923	MIR3619
5	170813659	MIR3912
7	70772657	MIR3914-1
8	12584745	MIR3926-2
12	104985410	MIR3922
11	70718374	MIR3664
9	137741020	MIR3689A
2	54076258	MIR3682
1	33797993	MIR3605
6	167411294	MIR3939
8	27559193	MIR3622A
13	78272146	MIR3665
9	130452965	MIR3911
6	33665904	MIR3934
4	160049953	MIR3688-1
6	36590212	MIR3925
10	118927188	MIR3663
7	114293399	MIR3666
20	44333740	MIR3617
9	112273754	MIR3927
6	5148466	MIR3691
12	69978501	MIR3913-1
5	133561447	MIR3661
10	135185059	MIR3944
9	95054739	MIR3651
7	70772659	MIR3914-2
4	147030606	LINC01095
18	55297533	LOC100505549
17	38097726	LRRC3C
15	83419315	SNHG21
3	14984285	FGD5-AS1
3	15295690	SH3BP5-AS1
20	42839725	OSER1-AS1
5	9546311	SNHG18
19	48758931	CARD8-AS1
21	18811207	LINC01549
5	90598802	LUCAT1
19	46984044	PPP5D1
7	16566504	LRRC72
2	166713985	LOC100506124
1	35447126	ZMYM6NB
14	36988482	NKX2-1-AS1
11	7458867	LOC100506258
7	156264792	LINC01006
21	36744804	LOC100506403
12	26107587	RASSF8-AS1
12	114182381	LINC01234
21	41755009	DSCAM-AS1
7	29019582	LOC100506497
15	67695948	IQCH-AS1
2	179387917	TTN-AS1
3	62247493	PTPRG-AS1
10	3183792	PITRM1-AS1
12	133179735	LRCOL1
2	74375107	BOLA3-AS1
6	131148544	SMLR1
14	101536247	MEG9
4	4543857	STX18-AS1
19	56124958	ZNF865
8	30496116	SMIM18
9	98225890	LOC100507346
6	29497182	LINC01015
20	1305986	SDCBP2-AS1
10	29078239	LINC00837
6	2245986	GMDS-AS1
13	36742344	CCDC169-SOHLH2
2	86730552	RNF103-CHMP3
3	52867130	TMEM110-MUSTN1
2	18735988	NT5C1B-RDH14
7	30791750	INMT-FAM188B
1	55107412	MROH7-TTC4
1	180238797	LHX4-AS1
12	56109817	BLOC1S1-RDH5
15	44084173	SERF2-C15ORF63
X	100645877	RPL36A-HNRNPH2
17	6915735	RNASEK-C17orf49
14	70791797	SYNJ2BP-COX16
19	41281441	MIA-RAB4B
3	132276981	NPHP3-ACAD11
2	74682149	INO80B-WBP1
11	117690789	FXYD6-FXYD2
17	7465308	SENP3-EIF4A1
19	45445494	APOC4-APOC2
X	151282520	MAGEA10-MAGEA5
7	43906156	URGCP-MRPS24
8	42751339	MIR4469
18	13611112	MIR4526
12	81552166	MIR4699
3	50712510	MIR4787
8	94928249	MIR378D2
14	104583754	MIR203B
2	114478866	MIR4782
9	35608090	MIR4667
14	100575755	MIR151B
16	2183119	MIR4516
2	64567892	MIR4433A
5	14826037	MIR4637
1	55691313	MIR4422
11	65416662	MIR4489
18	53146451	MIR4529
12	121160995	MIR4700
9	131154899	MIR219B
20	60907542	MIR4758
8	8905954	MIR4660
2	169439452	MIR4774
2	240273418	MIR2467
18	46196970	MIR4743
7	102111915	MIR4467
15	66011583	MIR4511
17	26687676	MIR4723
1	23046009	MIR4684
3	175087328	MIR4789
2	89111883	MIR4436A
12	54625180	MIR3198-2
20	32636924	MIR4755
11	34963383	MIR1343
3	24562852	MIR4792
8	101394990	MIR4471
2	66585380	MIR4778
1	224585928	MIR4742
2	35696470	MIR548AD
8	96281063	C8orf37-AS1
13	41371120	TPTE2P5
20	61405472	LINC00659
5	108063525	LINC01023
15	33528676	TMCO5B
17	77681074	HP09025
Y	24462824	LOC100652931
8	128025398	PCAT1
4	3064972	HTT-AS
2	75317938	MIR5000
13	55748588	MIR5007
11	9111858	MIR5691
13	42142421	MIR5006
17	40646790	MIR548AT
6	6169566	MIR5683
2	233415183	MIR5001
17	40666205	MIR5010
16	88535325	MIR5189
17	45050382	MIR5089
19	50185373	MIR5088
15	86368865	MIR548AP
10	687628	MIR5699
1	161196975	MIR5187
8	95439939	FSBP
X	22211121	PTCHD1-AS
1	221006104	HLX-AS1
3	186569675	ADIPOQ-AS1
13	78628989	RNF219-AS1
9	71911596	BANCR
17	41120104	PTGES3L
7	139025877	C7orf55-LUC7L2
17	38183795	SNORD124
20	33864135	MMP24-AS1
13	80585211	LINC01080
1	205404013	BLACAT1
7	99933701	STAG3L5P
2	241522166	CAPN10-AS1
8	76135351	CASC9
7	74103270	LOC101926943
2	47441087	LOC101927043
7	2477397	LOC101927181
7	7589734	LOC101927391
9	84304627	LOC101927502
7	19958603	LOC101927668
5	157747711	LOC101927697
2	77970821	LOC101927967
21	45834474	TRPM2-AS
3	180425377	LOC101928882
10	25940640	LINC00836
5	1887444	CTD-2194D22.4
3	64547021	ADAMTS9-AS1
6	31902250	C2-AS1
4	153258806	DEAR
7	134891746	MIR6509
1	1247881	MIR6727
7	2297149	MIR6836
8	27468117	MIR6843
9	126247807	MIR7150
19	13051297	MIR6515
6	1390548	MIR6720
16	18437869	MIR6511A2
6	6169536	MIR7853
4	172107334	MIR6082
4	154228620	ANXA2P1
10	66585284	ANXA2P3
3	55691242	ERC2-IT1
2	27615489	FTH1P3
1	70385004	PIN1P1
17	28951335	SH3GL1P2
1	220439520	AURKAPS1
15	76551629	TYRO3P
19	22934984	ZNF99
6	125229391	RNF217-AS1
11	86567972	OR7E2P
16	5008317	SEC14L5
11	17073432	OR7E14P
17	26574469	PPY2
6	118822535	BRD7P3
9	111892572	FRRS1L
15	90889762	GABARAPL3
22	24340594	GSTTP1
22	32329506	C22orf24
5	470624	PP7080
3	33191536	SUSD5
17	28886583	TBC1D29
8	58192101	LINC00588
14	93651374	TMEM251
22	19010136	DGCR10
11	7870597	OR5E1P
5	180794287	OR4F3
13	27829200	SNORD102
17	27050698	SNORD4B
9	134365872	SNORD62A
16	2205023	SNORD60
12	57038810	SNORD59A
18	47018033	SNORD58B
18	47017652	SNORD58A
20	2637584	SNORD57
20	2637269	SNORD56
2	29149932	SNORD53
2	207026604	SNORD51
17	16343349	SNORD49A
1	173833506	SNORD47
1	76255161	SNORD45B
1	76253573	SNORD45A
1	173835105	SNORD44
17	27047567	SNORD42B
19	12817262	SNORD41
19	3982504	SNORD37
1	22351683	LINC00339
17	72983726	CDR2L
12	112277572	MAPKAPK5-AS1
5	74323288	GCNT4
4	156750880	ASIC5
21	15215453	CYP4F29P
21	26758132	LINC00158
21	19207988	CHODL-AS1
21	45925926	TSPEAR-AS1
21	43136595	LINC00112
7	6655526	ZNF853
17	48838394	LINC00483
15	50641134	FLJ10038
17	43583248	LRRC37A4P
22	46446338	PRR34
X	101804892	NXF4
18	1268311	LINC00470
14	70036530	CCDC177
15	90234027	WDR93
2	54756358	RPL23AP32
11	71249070	KRTAP5-8
Y	6274284	TTTY2
6	88106841	C6orf164
17	80015747	DUS1L
7	156333184	LINC00244
Y	9448329	RBMY3AP
19	59086765	CENPBD1P1
20	43285091	LINC01260
3	97983128	OR5H6
3	98001731	OR5H2
2	71251204	OR7E91P
6	71998144	OGFRL1
12	117151124	C12orf49
12	31477249	FLJ13224
2	241825464	C2orf54
19	53471503	ZNF702P
15	69096159	ANP32A-IT1
19	33793762	CEBPA-AS1
1	170904611	MROH9
X	1519423	ASMTL-AS1
19	7933604	PRR36
3	97806016	OR5AC2
22	16448823	OR11H1
14	20443677	OR4K15
11	55904246	OR8J3
11	55110676	OR4A16
5	180794287	OR4F16
1	158669467	OR6K2
1	247751661	OR2G2
1	182868997	SHCBP1L
17	39295684	KRTAP4-6
3	46598887	LRRC2-AS1
8	11434043	LINC00208
Y	24442944	TTTY5
12	45456400	RACGAP1P
X	64770501	FRMD8P1
1	85623355	SYDE2
10	134598319	NKX6-2
17	39315905	KRTAP4-4
Y	9528708	TTTY8
6	90604187	GJA10
4	7755816	AFAP1-AS1
3	192959567	MGC2889
19	36378853	NFKBID
1	16944750	CROCCP2
9	3898645	GLIS3-AS1
2	121221910	LINC01101
19	4343523	MPND
9	139619683	SNHG7
21	33765441	URB1-AS1
17	39323482	KRTAP4-3
22	30764799	KIAA1656
15	32698800	ULK4P3
7	142759380	OR6W1P
3	128226677	LOC90246
2	86247338	LOC90784
7	57187325	ZNF479
9	139971952	UAP1L1
15	25227140	SNORD107
X	62646438	LINC01278
5	81575280	ATP6AP1L
5	122424840	PRDM6
4	6675820	LOC93622
19	51293671	ACPT
7	116752345	ST7-AS2
6	27276841	POM121L2
9	140098534	TMEM203
17	13927814	CDRT15P1
1	45243513	SNORD38A
1	45244061	SNORD38B
19	50970041	FAM71E1
Y	25082601	TTTY4
1	16793930	CROCCP3
1	2481358	LOC115110
1	166573152	FMO9P
12	131649555	LINC01257
22	39711217	SNORD83A
22	39709823	SNORD83B
10	131904272	CTAGE7P
10	118187423	PNLIPRP3
11	5020212	OR51L1
11	4928599	OR51A7
11	4869466	OR51S1
11	4842615	OR51F2
11	51515281	OR4C46
11	48238361	OR4B1
11	4470524	OR52K2
11	89701671	TRIM64
11	20177759	DBX1
11	6023280	OR56A4
11	6047900	OR56A1
12	100646041	DEPDC4
12	50721094	FAM186A
12	48876285	C12orf54
13	103532448	METTL21EP
14	20482419	OR4K14
16	46503248	ANKRD26P1
17	56497527	HSF5
17	8271970	KRBA2
17	47325604	FLJ40194
19	51870351	CLDND2
19	9225503	OR7G1
19	49164663	NTN5
19	16059817	OR10H4
1	116654375	MAB21L3
1	109648572	C1orf194
1	248457917	OR2T12
1	248512076	OR14C36
1	248756130	OR2T10
1	248789478	OR2T11
1	75033794	ERICH3
1	33772366	A3GALT2
1	145477066	LIX1L
1	112016490	C1orf162
20	45169669	OCSTAMP
2	207602488	MDH1B
3	63638343	SNTN
4	57371374	ARL9
4	4190529	OTOP1
5	7830490	C5orf49
9	136519708	DBH-AS1
X	125683365	DCAF12L1
X	72744110	MAP2K4P1
X	27996109	DCAF8L1
X	152683780	ZFP92
11	573807	LOC143666
12	93959403	SOCS2-AS1
12	94853778	CEP83-AS1
12	119721629	LINC00934
13	91543207	LINC00410
14	70712469	ADAM21P1
14	52116235	FRMD6-AS1
15	57178367	LOC145783
15	99511458	PGPEP1L
15	69854058	LOC145837
16	67323392	KCTD19
16	1114081	SSTR5-AS1
16	3077867	CCDC64B
16	86320036	LOC146513
18	5236722	LINC00526
19	57154526	SMIM17
19	45116939	IGSF23
19	10762537	ILF3-AS1
19	53935226	TPM3P9
19	40721964	TTC9B
19	28281400	LINC00662
1	6296299	LINC00337
1	246952918	LINC01341
1	231319844	LOC149373
1	213003484	SPATA45
20	5476712	LINC00654
20	26084051	NCOR1P1
22	19553652	LINC00895
22	20193854	LINC00896
22	32545518	C22orf42
22	46691039	GTSE1-AS1
2	200332820	SATB2-AS1
2	240984493	OR6B3
2	96472799	LINC00342
2	240684553	LOC150935
2	239419330	LINC01107
2	108938693	SULT1C2P1
2	219841005	LINC00608
2	232373136	LINC00471
2	234774089	MSL3P1
3	20026835	PP2D1
4	42399855	SHISA3
4	184018173	WWC2-AS2
4	14113591	LINC01085
5	43042235	LOC153684
6	142847591	LOC153910
6	144185572	ZC2HC1B
6	134142284	LINC01312
6	170563421	LOC154449
7	143509060	LOC154761
7	158801044	LINC00689
8	104145190	BAALC-AS2
8	67783736	MCMDC2
8	41502696	NKX6-3
9	38621084	FAM201A
9	96938851	MIRLET7DHG
9	94903748	LINC00475
9	98828120	LOC158435
Y	23557033	RBMY2EP
11	6226797	C11orf42
15	76016318	ODF3L1
16	27078218	C16orf82
19	52658124	ZNF836
19	5782970	PRR22
1	109255555	FNDC7
1	53904042	SLC25A3P1
20	23499782	CST13P
4	155702423	RBM46
10	50362768	C10orf128
10	86039735	LINC00858
20	32254303	ACTL10
7	73149398	ABHD11-AS1
11	6128913	OR56B4
14	105287537	LINC00638
16	88729780	SNAI3-AS1
1	54604667	CDCP2
20	23105704	LINC00656
22	18260055	LINC00528
3	125648117	ALG1L
17	40177593	ZNF385C
18	3878179	DLGAP1-AS3
5	36247020	RANBP3L
5	177045500	LOC202181
5	95187935	LINC01554
4	189012425	TRIML2
6	88054570	C6orf163
6	7986334	PIP5K1P1
10	10826401	SFTA1P
7	141968100	TRY2P
10	81805988	TMEM254-AS1
11	55339603	OR4C16
11	55370829	OR4C11
11	55432642	OR4C6
11	55563031	OR5D14
11	55926869	OR8K5
11	55999581	OR5T2
11	56057602	OR8H1
11	56805008	OR5AK4P
11	124134722	OR8G5
11	123900329	OR10G8
11	123810323	OR4D5
11	57885971	OR9I1
11	57970675	OR1S2
11	57995353	OR10Q1
11	59271048	OR4D11
11	70708894	SHANK2-AS3
11	82443045	FAM181B
3	197340897	LOC220729
10	31605456	ZEB1-AS1
6	43968336	C6orf223
6	28058584	ZSCAN12P1
6	10428017	LINC00518
7	20866916	RPL23P8
6	50011287	DEFB112
6	49936389	DEFB113
20	30009241	DEFB122
8	11921897	DEFB130
9	123605319	PSMD5-AS1
12	9208184	LINC00612
3	186172769	LOC253573
17	48633567	CACNA1G-AS1
1	1072396	LINC01342
2	122407564	NIFK-AS1
11	65713114	TSGA10IP
10	10976902	LINC00710
15	89921272	LINC00925
1	248550909	OR2T6
8	22941867	LOC254896
9	125486268	OR1L4
3	126380923	NUP210P1
7	99724316	MBLAC1
12	114845999	TBX5-AS1
11	1330937	TOLLIP-AS1
19	47778141	INAFM1
3	196233747	SMCO1
19	10959105	C19orf38
3	195686791	SDHAP1
12	92378751	C12orf79
7	19758937	TMEM196
11	48346492	OR4C3
11	48327774	OR4S1
7	22478037	STEAP1B
11	554849	LMNTD2
7	23530006	RPS2P32
9	34723049	FAM205A
22	21043842	POM121L4P
22	43011250	RNU12
X	52651984	SSX8
11	55735033	OR10AG1
11	55944093	OR5J2
10	91451056	FLJ37201
10	44404743	LINC00841
10	122521323	WDR11-AS1
11	9779839	SBF2-AS1
11	5220964	OR51V1
11	49053151	TRIM49B
11	64705701	C11orf85
11	130542850	C11orf44
11	134306375	LOC283177
11	60383223	LINC00301
11	695590	TMEM80
12	7260903	C1RL-AS1
12	50302665	LOC283332
12	40019968	C12orf40
13	102944669	FGF14-IT1
13	111516333	LINC00346
13	41486024	SUGT1P3
13	52387482	LINC00282
15	57592562	LINC00926
15	80555409	LINC00927
15	83316520	CPEB1-AS1
15	90048160	LINC00928
15	22736245	GOLGA6L1
16	66788878	CCDC79
16	65318401	LINC00922
16	2259253	BRICD5
16	1469744	C16orf91
17	76227390	TMEM235
17	2310274	LOC284009
17	65987214	C17orf58
17	7816639	LOC284023
17	39782578	KRT42P
17	21904061	FLJ36000
17	79213110	C17orf89
17	79276623	LINC00482
18	4264601	DLGAP1-AS5
18	52258389	DYNAP
18	74240611	LINC00908
19	42806283	PRR19
19	51320936	MGC45922
19	37756840	LOC284412
1	173469603	SLC9C2
1	31984035	LINC01226
1	803450	FAM41C
1	4472110	LOC284661
1	170240545	LINC01142
1	17017712	ESPNP
20	62665696	LINC00176
20	46988653	LINC00494
20	48909256	LINC01270
20	58713547	MIR646HG
20	25121433	LOC284798
20	26167654	MIR663AHG
21	45225638	LOC284837
22	20186252	LOC284865
2	279560	FAM150B
2	96874153	STARD7-AS1
2	242811885	RTP5
2	130887195	MED15P9
2	162355577	AHCTF1P1
2	218933737	RUFY4
2	241499470	DUSP28
3	107602051	LINC00636
3	47205859	KIF9-AS1
3	184795837	C3orf70
4	1203907	CTBP1-AS
4	3578595	LINC00955
5	3417265	LINC01019
5	171621175	EFCAB9
5	173006636	LOC285593
5	160358785	LOC285629
5	180581942	OR2V2
5	9641426	LOC285692
6	143875251	LOC285740
6	114189178	LINC01268
6	114225550	FLJ34503
6	163731016	PACRG-AS1
6	166719167	PRR18
6	35694538	LOC285847
7	54624662	VSTM2A-OT1
7	44040488	SPDYE1
10	38671997	SEPT7P9
7	143104905	EPHA1-AS1
7	143318044	FAM115C
8	22925741	LOC286059
8	146220250	TMED10P1
8	146228196	ZNF252P-AS1
8	144120625	C8orf31
8	64681987	LINC01289
8	69215702	LOC286189
9	91262093	LOC286238
9	115875175	FAM225A
9	107379528	OR13C9
9	107456702	OR13D1
Y	9154669	RBMY1A3P
X	153860738	FAM223B
4	2937272	NOP14-AS1
5	94982582	RFESD
14	21865451	SNORD8
21	32201357	KRTAP7-1
21	31720716	KRTAP23-1
21	31964758	KRTAP6-3
21	31863781	KRTAP19-3
21	31913853	KRTAP19-6
21	32015182	KRTAP20-3
14	106938444	LINC00221
7	116593952	ST7-OT4
15	25232071	SNORD108
15	25523489	SNORD109A
15	25523489	SNORD109B
7	155149682	BLACE
11	1593970	KRTAP5-AS1
11	123753632	TMEM225
11	56408964	OR5AP2
11	33183202	CSTF3-AS1
12	90102731	LINC00936
12	49726199	C1QL4
12	131832014	LOC338797
12	122233172	LINC01089
13	75126979	LINC00347
15	83379222	LOC338963
17	54869273	C17orf67
17	18325494	KRT17P5
1	38674705	LINC01343
1	228003417	PRSS38
1	20686293	LINC01141
1	238643683	LINC01139
1	45140393	C1orf228
22	42348190	LINC00634
2	239008950	ESPNL
2	26785426	C2orf70
3	49236932	CCDC36
3	18004063	LOC339862
3	156799455	LINC00880
3	46871893	PRSS42
4	188225236	LOC339975
5	118965253	FAM170A
5	79852573	ANKRD34B
6	29718583	IFITM4P
7	38724945	FAM183B
7	143452181	CTAGE6
X	102942211	MORF4L2-AS1
Y	20551155	FAM41AY1
10	90562486	LIPM
10	5196654	AKR1C8P
10	22497742	EBLN1
11	74799795	OR2AT4
12	29580488	OVCH1
14	21108854	OR6S1
16	4606490	C16orf96
19	37234379	ZNF850
19	56701057	ZSCAN5B
1	12704565	AADACL4
1	248636651	OR2T3
2	17997785	MSGN1
2	73429385	NOTO
2	88747725	FOXI3
2	39405687	CDKL4
3	154055460	GPR149
3	192992830	ATP13A5
4	152198324	PRSS48
4	77816081	SOWAHB
7	55861236	14-Sep
9	84528351	SPATA31D5P
X	37430821	LANCL3
X	27764925	DCAF8L2
X	118892575	SOWAHD
X	133371076	CCDC160
X	139037883	CXorf66
15	25230246	SNORD64
15	65204100	ANKDD1A
15	21145766	LINC01193
1	53099015	FAM159A
3	197784403	ANKRD18DP
7	151078206	WDR86
8	7141006	LINC00965
11	112118875	PLET1
4	100081750	PCNAP1
15	40824082	MRPL42P5
4	21844963	KCNIP4-IT1
1	157098153	CYCSP52
16	58010338	TEPP
18	14748238	ANKRD30B
1	16725137	SPATA21
2	241631261	AQP12A
7	128516918	KCP
9	67270214	AQP7P1
22	30877276	SDC4P
3	46783580	PRSS45
21	46419121	LINC00162
5	54824669	RNF138P1
21	46077848	KRTAP12-3
11	3239173	MRGPRG
6	134435110	HMGA1P7
6	86386724	SNHG5
11	71276608	KRTAP5-10
21	22114907	LINC00320
10	27220134	LINC00202-1
12	13028410	RPL13AP20
12	27849427	REP15
12	113587662	CCDC42B
12	127215246	LINC00944
14	29241909	LINC01551
14	105057200	TMEM179
15	51348798	TNFAIP8L3
15	84867599	GOLGA2P7
16	855442	PRR25
16	73160536	C16orf47
17	6555058	C17orf100
17	10616638	TMEM220
17	41026690	LINC00671
19	15870143	CYP4F24P
1	16068986	TMEM82
1	92683572	C1orf146
1	143717587	LINC01138
1	205052256	TMEM81
1	248285437	OR2M1P
22	44965219	LINC00207
2	54480314	TSPYL6
2	84517805	FUNDC2P2
2	115901624	DPP10-AS1
2	132160473	LINC01120
3	42947657	ZNF662
3	51907736	IQCF5
3	138737872	PRR23B
3	146303624	PLSCR5
4	42112869	BEND4
5	135527155	LOC389332
6	35744370	CLPSL2
6	36283534	C6orf222
7	5111690	RBAKDN
8	12272029	FAM90A25P
8	53446596	FAM150A
8	71581599	XKR9
8	94146323	C8orf87
9	84558414	SPATA31D3
9	88420916	LOC389765
9	130890807	PTGES2-AS1
9	139654085	LCN15
10	126135997	NKX1-2
11	5152921	OR52A5
11	5443340	OR51Q1
11	5565790	OR52H1
11	5775922	OR52N4
11	5798863	OR52N5
11	5841565	OR52N2
11	5905522	OR52E4
11	48285412	OR4X1
11	55606227	OR5D16
11	55872518	OR8H2
11	56019675	OR5T3
11	56229944	OR5M9
11	56380030	OR5M1
11	56467863	OR9G1
11	56756388	OR5AK2
11	59282385	OR4D9
11	59480388	OR10V1
11	61276271	LRRC10B
11	67380994	DOC2GP
11	94038802	IZUMO1R
14	20271928	OR4N2
14	20344426	OR4K2
14	20665494	OR11G2
14	20710950	OR11H4
15	22368477	OR4M2
17	37313146	ARL5C
19	9212944	OR7G2
19	37997840	ZNF793
19	57752052	ZNF805
1	48567386	SKINTL
1	158389717	OR10K2
1	158686957	OR6K3
1	248112159	OR2L8
1	248128633	OR2AK2
1	248343287	OR2M2
1	248684947	OR2G6
20	44350987	SPINT4
21	15316095	ANKRD20A11P
9	35817013	FAM221B
9	90387829	CTSL3P
9	125512126	OR1L6
9	125551211	OR5C1
9	138555167	LCN9
X	100224696	ARL13A
1	29445936	TMEM200B
10	1205707	LINC00200
10	124639148	LOC399815
10	129535537	FOXI2
11	126211611	ST3GAL4-AS1
12	54519854	LOC400043
12	110478981	C12orf76
12	126443233	LINC00939
12	128366161	FLJ37505
14	90921573	LINC00642
14	95624024	DICER1-AS1
15	95822518	LINC01197
17	18314472	FLJ35934
17	19030781	GRAPL
17	70076078	SOX9-AS1
17	70594179	LINC00511
18	6925472	LINC00668
18	70821292	LOC400655
19	21666516	LINC00664
19	32880955	LOC400684
19	35307057	LOC400685
19	57980953	ZNF772
1	12939032	PRAMEF4
1	45769581	LINC01144
20	1184097	C20orf202
21	40110948	LINC00114
22	48016791	LINC00898
22	50432941	IL17REL
2	6122109	LOC400940
2	45401479	LINC01121
2	70189394	PCBP1-AS1
2	197669138	C2orf66
3	51860898	IQCF3
3	108855560	FLJ22763
3	109128836	LINC01205
3	159943422	C3orf80
3	187896330	FLJ42393
3	194207868	LINC00884
4	189376731	LINC01060
6	36665627	RAB44
6	40312083	LINC00951
7	5862790	ZNF815P
7	44068485	RASA4CP
7	47694841	C7orf65
7	91774197	LRRD1
7	143947766	OR2A20P
8	65486865	LOC401463
9	13406378	LINC01235
9	32783496	TMEM215
9	139921915	C9orf139
19	11784812	ZNF833P
1	248844669	OR14I1
7	144015217	OR2A42
19	51815101	IGLON5
2	28607275	FLJ31356
11	48366899	OR4C45
3	97868229	OR5H14
12	55794312	OR6C65
19	3607244	CACTIN-AS1
7	128766324	LOC407835
10	49218158	CTGLF12P
10	44340753	LINC00619
9	105281918	LINC00587
6	30201815	HCG17
Y	20891767	TTTY9B
1	85093912	LINC01555
22	21356210	THAP7-AS1
8	124996377	FER1L6-AS1
10	11113505	CELF2-AS2
11	1718424	KRTAP5-6
11	9776316	LOC440028
11	31838113	DKFZp686K1684
11	71238312	KRTAP5-7
11	71292900	KRTAP5-11
11	104963195	CARD17
11	129872518	LINC00167
12	8325149	ZNF705A
12	8332804	FAM66C
12	45408538	DBX2
12	54452037	FLJ12825
12	127354039	LOC440117
13	31456698	LINC00545
9	89623365	LOC440173
15	90792763	TTLL13
16	29313607	SNX29P2
17	60342066	TBC1D3P2
19	7852369	CLEC4GP1
1	12884617	PRAMEF11
1	13359832	PRAMEF6
1	111030301	LOC440602
12	93771745	NUDT4P1
22	21738039	RIMBP3B
9	69174213	LOC440896
2	130783571	FAR2P1
3	9430528	THUMPD3-AS1
3	40214637	EIF1B-AS1
3	48658274	TMEM89
4	144480624	GUSBP5
5	55290994	FLJ31104
7	32767561	ZNRF2P1
7	65111923	LOC441242
7	143268893	CTAGE15
8	7421309	FAM90A7P
8	7627105	FAM90A10P
8	75512100	FLJ39080
8	117950463	AARD
9	33504534	SUGT1P1
9	67926794	ANKRD20A3
9	43090424	ANKRD20A2
9	90532876	SPATA31C1
9	33524410	ANKRD18B
9	102648599	STX17-AS1
9	140145712	C9orf173
X	70917045	LINC00891
X	102962271	GLRA4
Y	24585736	TTTY6B
14	20215586	OR4Q3
14	20248481	OR4M1
15	101087956	PRKXP1
1	13607699	PRAMEF7
1	151990753	NBPF18P
2	95534429	LOC442028
3	10028576	EMC3-AS1
X	56763220	UQCRBP1
19	46543005	IGFL4
1	152815329	LCE6A
8	6808247	DEFA8P
8	6816810	DEFA9P
X	154687145	F8A2
9	119160436	PAPPA-AS1
X	144329106	SPANXN1
X	142795134	SPANXN2
X	52825185	SPANXN5
X	76139697	MIR384
11	60282885	MS4A13
15	26360959	LINC00929
5	98105321	RGMB-AS1
3	121286777	ARGFX
12	12508341	LOH12CR2
19	57663093	DUXA
X	56755717	LINC01420
8	119633239	SAMD12-AS1
7	35120898	DPY19L2P1
1	210404803	SERTAD4-AS1
12	246576	LOC574538
6	133136445	SNORD101
6	133137940	SNORD100
8	135610313	ZFAT-AS1
8	122651585	HAS2-AS1
1	54638026	CYB5RL
8	11839829	DEFB135
8	11831445	DEFB136
8	81540685	ZNF704
11	93454679	SCARNA9
X	140590842	SPANXA2-OT1
5	40832757	SNORD72
5	180668817	SNORD96A
1	161653494	RPL31P11
8	7847936	DEFB109P1B
4	109093275	LEF1-AS1
10	1568824	ADARB2-AS1
11	89603605	TRIM64B
10	48215723	AGAP9
1	209602167	MIR205HG
11	89819117	UBTFL1
21	46707966	LOC642852
21	31120493	GRIK1-AS1
4	185719450	SLED1
5	175570087	LOC643201
9	140657473	EHMT1-IT1
5	145239295	GRXCR2
14	21387499	ECRP
12	93397533	LOC643339
1	112533189	LOC643355
13	114598075	LINC00452
11	57510985	BTBD18
14	21567095	TMEM253
6	125995498	LOC643623
17	7384720	SLC35G6
19	39399619	CCER2
8	63890419	UG0898H09
21	31653626	KRTAP24-1
7	62751669	ZNF733P
19	36279777	LINC01529
10	48247661	FAM25C
12	55001970	GLYCAM1
1	120140324	LINC00622
3	99904667	TMEM30C
10	112696360	RPL13AP6
X	134124967	SMIM10
1	143767143	PPIAL4G
17	15668016	CDRT15P2
4	68857529	TMPRSS11GP
15	40542865	C15orf56
15	40643233	PHGR1
14	41423915	LOC644919
1	27650364	LOC644961
3	129800673	ALG1L2
1	9712667	PIK3CD-AS1
1	61714616	NFIA-AS1
5	132083136	CCNI2
7	156803550	MNX1-AS1
18	5748817	MIR3976HG
2	91963367	GGT8P
18	5890183	TMEM200C
1	13736906	PRAMEF20
22	21821458	TMEM191C
14	65877310	FUT8-AS1
7	5160940	ZNF890P
2	89065418	ANKRD36BP2
16	1484388	CCDC154
X	16185603	MAGEB17
1	153409470	S100A7L2
10	30981202	SVILP1
6	149914751	RPS18P9
X	72223351	PABPC1L2B
X	72345875	NAP1L6
5	179105558	CBY3
22	25041132	POM121L10P
15	20487996	CHEK2P2
14	62584074	LINC00643
2	216476285	LINC00607
